Name	Activation_Prob	Compound	Another_Probs
AR expression inhibitor	0.557	COMP101	
CTGF expression inhibitor	0.561	COMP101	
ICAM1 expression inhibitor	0.376	COMP101	(0.192 COMP1740/COMP1741)
LDLR expression enhancer	0.301	COMP101	
NOS2 expression inhibitor	0.694	COMP101	
NOS3 expression enhancer	0.409	COMP101	
NOS3 expression inhibitor	0.376	COMP101	
TNF expression inhibitor	0.633	COMP101	
VCAM1 expression inhibitor	0.391	COMP101	
VEGF expression inhibitor	0.215	COMP101	
