Name	Activation_Prob	Compound	Another_Probs
Abortion inducer	0.581	COMP77	(0.539 COMP1671) (0.485 COMP2549) (0.471 COMP2529/COMP2558/COMP2603/COMP2611) (0.453 COMP238) (0.431 COMP2031) (0.385 COMP322) (0.353 COMP1107) (0.349 COMP2625) (0.345 COMP2568) (0.340 COMP118/COMP2560) (0.338 COMP2536) (0.326 COMP838) (0.320 COMP2540) (0.315 COMP2177/COMP2559) (0.306 COMP2521) (0.302 COMP2555/COMP2587/COMP2616) (0.299 COMP2547) (0.295 COMP1429/COMP227) (0.287 COMP2544/COMP307) (0.285 COMP2526/COMP2534/COMP2586/COMP2595/COMP2596/COMP2602) (0.281 COMP2573/COMP5) (0.279 COMP2163) (0.278 COMP2527/COMP2551) (0.277 COMP2574) (0.276 COMP2600) (0.270 COMP2523/COMP2614) (0.268 COMP2546) (0.266 COMP2567) (0.265 COMP2615) (0.261 COMP2040) (0.260 COMP2545) (0.256 COMP2610) (0.254 COMP2588) (0.251 COMP2556/COMP2590) (0.246 COMP1881/COMP2171/COMP272) (0.243 COMP2539) (0.242 COMP2525) (0.241 COMP2572) (0.237 COMP2531) (0.234 COMP2566/COMP59/COMP888) (0.231 COMP215) (0.230 COMP269) (0.229 COMP2524) (0.227 COMP2355/COMP2543/COMP2552) (0.221 COMP2538) (0.218 COMP2541/COMP2554) (0.217 COMP2532/COMP2580/COMP2605) (0.216 COMP2414/COMP2582/COMP574) (0.213 COMP2533/COMP2561/COMP2570) (0.211 COMP2575) (0.207 COMP2592) (0.205 COMP2578) (0.203 COMP2522/COMP2585) (0.199 COMP2624) (0.198 COMP2550/COMP572) (0.196 COMP2601) (0.195 COMP2598) (0.192 COMP2591) (0.191 COMP2618) (0.188 COMP2599) (0.187 COMP221/COMP2577) (0.184 COMP2576) (0.179 COMP2548/COMP2579) (0.177 COMP2609) (0.176 COMP2622) (0.174 COMP2593) (0.171 COMP2608/COMP2620) (0.168 COMP2589/COMP2597) (0.161 COMP2607) (0.157 COMP2530/COMP2565) (0.156 COMP2542) (0.150 COMP2594) (0.147 COMP2623) (0.143 COMP2537) (0.142 COMP2571/COMP2604/COMP2613)
Carcinogenic	0.940	COMP2606/COMP46	(0.932 COMP2617/COMP348) (0.925 COMP77) (0.912 COMP56) (0.898 COMP305) (0.897 COMP2003/COMP2619) (0.848 COMP1838) (0.842 COMP2612) (0.816 COMP2598) (0.815 COMP2545) (0.812 COMP1671) (0.800 COMP2615) (0.796 COMP2591) (0.775 COMP2590) (0.762 COMP2597) (0.761 COMP2386/COMP357) (0.751 COMP2524) (0.748 COMP2604) (0.744 COMP2588) (0.743 COMP2159) (0.734 COMP2567/COMP2574) (0.733 COMP2618) (0.729 COMP2581) (0.727 COMP2569) (0.722 COMP307) (0.714 COMP2589) (0.704 COMP2573) (0.702 COMP2599) (0.700 COMP2355) (0.691 COMP2605) (0.676 COMP215) (0.675 COMP2576) (0.656 COMP2623) (0.654 COMP2532) (0.653 COMP2563) (0.650 COMP2525) (0.642 COMP2523/COMP2614) (0.641 COMP2528) (0.630 COMP2621) (0.625 COMP2600) (0.624 COMP2561/COMP272) (0.613 COMP2610) (0.610 COMP2613) (0.587 COMP5) (0.586 COMP2582/COMP574) (0.583 COMP2596) (0.579 COMP2608) (0.572 COMP2585) (0.567 COMP572) (0.559 COMP2566/COMP59/COMP888) (0.552 COMP2539) (0.548 COMP2625) (0.540 COMP1881/COMP2171) (0.533 COMP2587) (0.527 COMP2594) (0.523 COMP2592) (0.521 COMP2571) (0.518 COMP2624) (0.517 COMP2163) (0.512 COMP269) (0.504 COMP2529/COMP2558/COMP2603/COMP2611) (0.497 COMP2580) (0.484 COMP838) (0.482 COMP2586) (0.479 COMP2622) (0.476 COMP221) (0.473 COMP2593) (0.472 COMP2177/COMP2559) (0.470 COMP2414) (0.468 COMP2040) (0.456 COMP2556) (0.446 COMP2572) (0.439 COMP2575) (0.437 COMP2527/COMP2551) (0.431 COMP2564) (0.428 COMP2549) (0.423 COMP2540) (0.415 COMP2547) (0.404 COMP2031) (0.389 COMP2542) (0.387 COMP2531) (0.386 COMP238) (0.374 COMP2538) (0.372 COMP2546) (0.369 COMP2522/COMP2554) (0.365 COMP322) (0.350 COMP118) (0.336 COMP2543) (0.329 COMP2537) (0.315 COMP2526/COMP2534) (0.313 COMP2616) (0.306 COMP1429/COMP227) (0.299 COMP2541) (0.297 COMP2570) (0.296 COMP2552) (0.294 COMP2555) (0.290 COMP2602) (0.289 COMP2595) (0.287 COMP2544) (0.283 COMP2520/COMP2609) (0.259 COMP2550) (0.240 COMP2577) (0.237 COMP2607) (0.232 COMP2620) (0.222 COMP2568) (0.220 COMP2530/COMP2565) (0.214 COMP2578) (0.213 COMP2579) (0.206 COMP2533) (0.205 COMP2536) (0.192 COMP2560/COMP2601) (0.191 COMP2521) (0.187 COMP2535) (0.175 COMP2562) (0.164 COMP1107) (0.150 COMP2548)
Carcinogenic. group 1	0.696	COMP221	(0.593 COMP215) (0.527 COMP2031) (0.489 COMP838) (0.465 COMP305) (0.456 COMP2537) (0.398 COMP2587) (0.394 COMP2569) (0.393 COMP56) (0.387 COMP118) (0.361 COMP322) (0.357 COMP1838) (0.350 COMP2560) (0.346 COMP2570) (0.338 COMP2596) (0.315 COMP2177/COMP2559/COMP2625) (0.303 COMP2536) (0.297 COMP1429/COMP227) (0.296 COMP2585) (0.287 COMP2040) (0.282 COMP2592/COMP307) (0.280 COMP2568) (0.273 COMP2163) (0.272 COMP2581) (0.261 COMP2159/COMP2528) (0.258 COMP2586) (0.255 COMP5) (0.250 COMP269) (0.242 COMP2624) (0.228 COMP2541) (0.223 COMP272) (0.220 COMP1107/COMP2617/COMP348) (0.213 COMP2527/COMP2551) (0.212 COMP1671) (0.211 COMP2533) (0.207 COMP2386/COMP357) (0.205 COMP2608) (0.200 COMP2526/COMP2534/COMP2595) (0.199 COMP2548) (0.195 COMP2521) (0.193 COMP2606/COMP46) (0.192 COMP2562) (0.189 COMP2414/COMP2566/COMP59/COMP888) (0.185 COMP2601) (0.179 COMP2003/COMP2619) (0.178 COMP1881/COMP2171) (0.177 COMP2597) (0.169 COMP2523/COMP2614) (0.168 COMP2540) (0.167 COMP2598) (0.165 COMP2547/COMP2571) (0.163 COMP2572/COMP2580/COMP2610) (0.162 COMP2546) (0.161 COMP2544) (0.160 COMP2599) (0.158 COMP2604) (0.157 COMP2556) (0.154 COMP2545/COMP2550/COMP2574/COMP2588) (0.148 COMP2573) (0.147 COMP2538) (0.145 COMP2594) (0.144 COMP2605) (0.142 COMP2591) (0.141 COMP2525/COMP2621) (0.138 COMP2555) (0.134 COMP2524/COMP2576/COMP2589) (0.131 COMP2615) (0.128 COMP2616)
Carcinogenic. group 2A	0.738	COMP2537	(0.563 COMP2570) (0.512 COMP2569) (0.445 COMP221) (0.280 COMP215) (0.273 COMP2581) (0.271 COMP118) (0.225 COMP322) (0.218 COMP2560) (0.207 COMP2177/COMP2559) (0.201 COMP2536) (0.199 COMP2528) (0.198 COMP2586) (0.187 COMP1429/COMP227) (0.185 COMP2163) (0.184 COMP2548/COMP305) (0.180 COMP2625) (0.175 COMP2587) (0.166 COMP2527/COMP2551) (0.161 COMP2159) (0.158 COMP2541/COMP56) (0.155 COMP307) (0.149 COMP2386/COMP2596/COMP357) (0.148 COMP1838) (0.145 COMP2621) (0.140 COMP5) (0.134 COMP838) (0.133 COMP2624) (0.123 COMP2604) (0.120 COMP272) (0.118 COMP2533/COMP2566/COMP2601/COMP59/COMP888) (0.117 COMP2556) (0.107 COMP2617/COMP348) (0.106 COMP2526/COMP2534/COMP2595) (0.104 COMP2525) (0.102 COMP2521/COMP2550) (0.101 COMP1881/COMP2171) (0.098 COMP2414) (0.095 COMP1107/COMP2040) (0.090 COMP2562) (0.083 COMP1671/COMP2606/COMP46) (0.082 COMP2031) (0.078 COMP2613/COMP269) (0.077 COMP2563) (0.076 COMP2003/COMP2619) (0.074 COMP2585)
Carcinogenic. group 2B	0.494	COMP118	(0.487 COMP307) (0.360 COMP5) (0.352 COMP2414) (0.316 COMP272) (0.314 COMP2615) (0.301 COMP2524) (0.289 COMP2545) (0.278 COMP2588) (0.273 COMP2586/COMP2617/COMP348) (0.264 COMP2606/COMP46) (0.263 COMP215) (0.260 COMP1429/COMP227/COMP2590) (0.254 COMP2604) (0.253 COMP2177/COMP2559) (0.251 COMP2040) (0.245 COMP221) (0.241 COMP2567) (0.238 COMP2556/COMP2569/COMP2587) (0.232 COMP2596) (0.230 COMP2573) (0.226 COMP2566/COMP59/COMP888) (0.224 COMP2163) (0.223 COMP269/COMP322) (0.221 COMP1881/COMP2171) (0.217 COMP2560) (0.216 COMP838) (0.211 COMP2562) (0.210 COMP2031) (0.208 COMP2618) (0.207 COMP305) (0.205 COMP2541) (0.202 COMP56) (0.200 COMP2589) (0.199 COMP2600) (0.198 COMP2574) (0.195 COMP2576) (0.194 COMP2585) (0.192 COMP2526/COMP2534) (0.188 COMP2605) (0.187 COMP2525) (0.186 COMP2003/COMP2619) (0.181 COMP2592) (0.178 COMP2547) (0.177 COMP2528/COMP2540) (0.174 COMP2610) (0.172 COMP2550) (0.171 COMP2568) (0.170 COMP1671) (0.167 COMP2546) (0.165 COMP2527/COMP2551) (0.164 COMP2595) (0.163 COMP572) (0.161 COMP2597) (0.160 COMP2523/COMP2614) (0.158 COMP2159) (0.157 COMP2538) (0.156 COMP2591) (0.155 COMP2532) (0.154 COMP2548) (0.151 COMP2544/COMP2598) (0.149 COMP2570) (0.146 COMP2581) (0.145 COMP1838/COMP2582/COMP574) (0.144 COMP2616) (0.139 COMP2386/COMP357) (0.136 COMP2561/COMP2575) (0.133 COMP2521) (0.131 COMP2531) (0.129 COMP2536) (0.128 COMP2537/COMP2571) (0.125 COMP2580) (0.124 COMP2608) (0.123 COMP2599) (0.121 COMP2572) (0.119 COMP2622) (0.113 COMP2555) (0.108 COMP2533) (0.106 COMP2539) (0.104 COMP2601) (0.103 COMP2594) (0.095 COMP2554) (0.090 COMP2613) (0.086 COMP2593)
Carcinogenic. group 3	0.821	COMP307	(0.735 COMP221) (0.720 COMP215) (0.651 COMP5) (0.586 COMP2588) (0.583 COMP2574) (0.552 COMP272) (0.533 COMP2597) (0.522 COMP2545) (0.496 COMP2585) (0.489 COMP2177/COMP2559) (0.484 COMP2598) (0.479 COMP2591) (0.477 COMP2524) (0.472 COMP2615) (0.457 COMP2604) (0.454 COMP305) (0.449 COMP2592) (0.441 COMP2587) (0.440 COMP2590) (0.416 COMP2525/COMP2567) (0.400 COMP2163) (0.398 COMP2556) (0.395 COMP2586/COMP56) (0.394 COMP2040/COMP2541) (0.393 COMP2573) (0.385 COMP2596) (0.363 COMP1429/COMP227) (0.355 COMP2414) (0.348 COMP2159) (0.346 COMP118) (0.338 COMP2605) (0.337 COMP322) (0.328 COMP2608) (0.327 COMP269) (0.324 COMP2617/COMP348) (0.303 COMP2550) (0.288 COMP2618) (0.287 COMP2031) (0.286 COMP2606/COMP46) (0.281 COMP838) (0.274 COMP2576) (0.268 COMP2566/COMP59/COMP888) (0.264 COMP2600) (0.260 COMP2571) (0.258 COMP2569) (0.250 COMP1881/COMP2171/COMP2589) (0.247 COMP2599) (0.240 COMP1838/COMP77) (0.233 COMP2625) (0.228 COMP2562) (0.219 COMP2613) (0.215 COMP1671) (0.213 COMP2523/COMP2614/COMP2622) (0.203 COMP2526/COMP2534) (0.195 COMP2610) (0.190 COMP2386/COMP357) (0.188 COMP2548/COMP2594) (0.180 COMP2563) (0.177 COMP2560) (0.171 COMP2540/COMP2547) (0.169 COMP2527/COMP2551) (0.160 COMP2595/COMP2624) (0.158 COMP2564) (0.157 COMP2536) (0.156 COMP2003/COMP2619) (0.129 COMP2582/COMP574) (0.127 COMP2546/COMP2572/COMP572) (0.117 COMP2570) (0.115 COMP2568/COMP2580/COMP2593) (0.112 COMP2521) (0.110 COMP2544) (0.108 COMP2532) (0.106 COMP2528) (0.105 COMP2531) (0.101 COMP2538) (0.099 COMP2609) (0.094 COMP2530/COMP2565)
Cardiodepressant	0.816	COMP2529/COMP2558/COMP2603/COMP2611	(0.740 COMP2549) (0.584 COMP2568) (0.545 COMP118) (0.503 COMP238) (0.473 COMP2538) (0.438 COMP2031) (0.430 COMP2546) (0.429 COMP2556) (0.426 COMP2355) (0.405 COMP1107) (0.401 COMP2547) (0.394 COMP2560) (0.393 COMP2592) (0.388 COMP2585) (0.376 COMP2540) (0.373 COMP2616) (0.364 COMP2596) (0.360 COMP2625) (0.357 COMP77) (0.356 COMP2414/COMP269) (0.352 COMP2555) (0.351 COMP2587) (0.347 COMP2624) (0.345 COMP322) (0.336 COMP2544) (0.332 COMP2040) (0.328 COMP2599) (0.304 COMP838) (0.303 COMP2554) (0.295 COMP2526/COMP2534) (0.293 COMP2552) (0.291 COMP2550) (0.289 COMP1429/COMP227) (0.283 COMP2610) (0.278 COMP2523/COMP2614) (0.268 COMP2536/COMP2612) (0.263 COMP2521) (0.259 COMP221) (0.258 COMP2541) (0.250 COMP2163) (0.249 COMP215/COMP2527/COMP2551/COMP2593) (0.248 COMP2602) (0.247 COMP2572) (0.244 COMP2586/COMP2598) (0.238 COMP2595) (0.237 COMP2591) (0.234 COMP2548) (0.230 COMP2531) (0.227 COMP2580) (0.225 COMP1881/COMP2171/COMP272) (0.224 COMP2177/COMP2559) (0.219 COMP2566/COMP59/COMP888) (0.202 COMP2605) (0.201 COMP2522) (0.200 COMP5) (0.199 COMP2601) (0.195 COMP307) (0.190 COMP2600) (0.187 COMP2604) (0.176 COMP2561/COMP2618) (0.175 COMP2622) (0.173 COMP2539) (0.172 COMP2533) (0.170 COMP2575) (0.166 COMP2543) (0.161 COMP2574/COMP2582/COMP574) (0.160 COMP2615/COMP572) (0.156 COMP2524) (0.151 COMP2590) (0.148 COMP1838/COMP2532/COMP2573) (0.146 COMP2567) (0.138 COMP2588) (0.135 COMP2159/COMP2542/COMP56) (0.133 COMP2545)
Cytotoxic	0.841	COMP2612	(0.833 COMP2355) (0.822 COMP2623) (0.692 COMP2386/COMP357) (0.670 COMP2529/COMP2558/COMP2603/COMP2611) (0.658 COMP2606/COMP46) (0.657 COMP2003/COMP2619) (0.648 COMP2537) (0.644 COMP2159) (0.642 COMP2549) (0.640 COMP2617/COMP348) (0.636 COMP2581) (0.626 COMP1838/COMP56) (0.611 COMP2621) (0.610 COMP305) (0.607 COMP77) (0.595 COMP238) (0.545 COMP2528) (0.538 COMP2561) (0.531 COMP2569) (0.525 COMP2582/COMP574) (0.513 COMP2532) (0.506 COMP572) (0.495 COMP1881/COMP2171) (0.490 COMP2566/COMP59/COMP888) (0.483 COMP2589) (0.478 COMP2539) (0.476 COMP2598) (0.474 COMP2563) (0.470 COMP2599) (0.453 COMP2527/COMP2551/COMP2556/COMP2591) (0.448 COMP2576) (0.443 COMP2605) (0.437 COMP2613) (0.427 COMP269) (0.425 COMP2577) (0.424 COMP2522) (0.419 COMP2580) (0.415 COMP2585) (0.406 COMP2594) (0.405 COMP2622) (0.402 COMP215) (0.399 COMP2592) (0.398 COMP2590) (0.397 COMP2553) (0.391 COMP2567) (0.383 COMP2040/COMP2578) (0.382 COMP2615) (0.380 COMP2524/COMP2600) (0.379 COMP2545) (0.378 COMP2572) (0.376 COMP1671) (0.375 COMP2579) (0.374 COMP2525/COMP2588/COMP2596) (0.373 COMP2523/COMP2614) (0.372 COMP2597) (0.370 COMP2571) (0.369 COMP2570) (0.365 COMP2414) (0.360 COMP2564) (0.357 COMP2547) (0.355 COMP2608) (0.354 COMP272) (0.352 COMP2618) (0.351 COMP2610) (0.348 COMP2574) (0.346 COMP2587) (0.340 COMP2573/COMP838) (0.339 COMP2544) (0.337 COMP2520) (0.334 COMP2538) (0.333 COMP2604) (0.327 COMP307) (0.315 COMP2575) (0.314 COMP2540) (0.311 COMP5) (0.309 COMP2530/COMP2565) (0.300 COMP2620) (0.299 COMP2163) (0.296 COMP2552) (0.295 COMP2543/COMP2602) (0.293 COMP2542) (0.283 COMP2546) (0.275 COMP2031) (0.273 COMP118) (0.269 COMP2535) (0.268 COMP221) (0.260 COMP2586) (0.254 COMP2177/COMP2559/COMP2609) (0.245 COMP2531) (0.242 COMP2526/COMP2534) (0.237 COMP2533) (0.232 COMP2624) (0.229 COMP2555) (0.228 COMP2595) (0.224 COMP2554) (0.223 COMP2607) (0.221 COMP2541/COMP2601) (0.214 COMP2536) (0.213 COMP2616) (0.209 COMP1429/COMP227) (0.204 COMP2625) (0.200 COMP2568) (0.199 COMP322) (0.198 COMP1107) (0.195 COMP2521) (0.186 COMP2550) (0.167 COMP2560) (0.162 COMP2593) (0.143 COMP2548) (0.133 COMP2562)
DNA damaging	0.889	COMP2003/COMP2619	(0.876 COMP2606/COMP46) (0.861 COMP2617/COMP348) (0.851 COMP1838) (0.824 COMP56) (0.798 COMP305) (0.611 COMP2569) (0.600 COMP2597) (0.590 COMP2528) (0.589 COMP2159) (0.573 COMP2537) (0.561 COMP2386/COMP357) (0.553 COMP2581) (0.544 COMP2585) (0.542 COMP2608/COMP269) (0.533 COMP2592) (0.514 COMP2562) (0.485 COMP2625) (0.480 COMP2525/COMP272) (0.472 COMP2040) (0.471 COMP2556) (0.468 COMP215) (0.467 COMP2414) (0.441 COMP2596) (0.440 COMP2571) (0.439 COMP1107) (0.438 COMP2533) (0.432 COMP2599) (0.431 COMP2613) (0.428 COMP2589/COMP2601) (0.422 COMP2163) (0.417 COMP2576) (0.415 COMP5) (0.409 COMP2624) (0.408 COMP307) (0.407 COMP2587/COMP2621) (0.402 COMP2563) (0.400 COMP2609) (0.397 COMP2553) (0.395 COMP221/COMP2605) (0.393 COMP2586) (0.381 COMP2521) (0.375 COMP2595) (0.363 COMP2566/COMP59/COMP888) (0.362 COMP2567) (0.359 COMP1881/COMP2171) (0.358 COMP2177/COMP2559) (0.355 COMP2524) (0.353 COMP1429/COMP227) (0.343 COMP2542) (0.338 COMP2598) (0.335 COMP2543) (0.333 COMP2535) (0.331 COMP2530/COMP2565/COMP2580) (0.328 COMP2526/COMP2534) (0.322 COMP2615) (0.320 COMP2600) (0.319 COMP2588/COMP2590) (0.317 COMP2572) (0.314 COMP2552) (0.306 COMP2602) (0.304 COMP2573) (0.302 COMP2591) (0.298 COMP2527/COMP2545/COMP2551) (0.292 COMP2564) (0.291 COMP2031) (0.289 COMP2607) (0.286 COMP2570) (0.278 COMP2604/COMP2618) (0.275 COMP2550/COMP2594/COMP572) (0.272 COMP2561/COMP2582/COMP574) (0.269 COMP2574) (0.266 COMP2523/COMP2614) (0.264 COMP2610/COMP2622) (0.244 COMP2541) (0.242 COMP2575) (0.239 COMP118/COMP2548) (0.237 COMP2560) (0.236 COMP2620) (0.234 COMP2520) (0.230 COMP322) (0.229 COMP838) (0.224 COMP2532) (0.217 COMP1671/COMP2577) (0.207 COMP2578) (0.200 COMP2531) (0.194 COMP77) (0.191 COMP2579) (0.182 COMP2568) (0.177 COMP2539) (0.170 COMP2522) (0.168 COMP2554) (0.164 COMP2544) (0.160 COMP2547)
Embryotoxic	0.908	COMP77	(0.828 COMP2621) (0.797 COMP2606/COMP46) (0.784 COMP2617/COMP348) (0.780 COMP2581) (0.768 COMP56) (0.756 COMP1671/COMP305) (0.732 COMP2003/COMP2619) (0.714 COMP2624) (0.702 COMP1838) (0.679 COMP2528) (0.677 COMP2625) (0.608 COMP838) (0.607 COMP2537) (0.546 COMP2569) (0.505 COMP2598) (0.501 COMP2612) (0.477 COMP2031) (0.472 COMP2386/COMP357) (0.461 COMP2591) (0.452 COMP2159) (0.447 COMP2539) (0.433 COMP2532) (0.430 COMP2582/COMP574) (0.423 COMP2527/COMP2551) (0.414 COMP2566/COMP59/COMP888) (0.412 COMP572) (0.408 COMP1881/COMP2171) (0.406 COMP215) (0.405 COMP2523/COMP2596/COMP2614) (0.388 COMP2561) (0.383 COMP2610) (0.379 COMP2587) (0.375 COMP2570) (0.368 COMP2543) (0.364 COMP2594) (0.362 COMP2605) (0.328 COMP2623) (0.320 COMP2522/COMP2540) (0.318 COMP2355) (0.315 COMP2616) (0.303 COMP2599) (0.299 COMP2615) (0.298 COMP2589) (0.296 COMP2545) (0.287 COMP2568) (0.285 COMP118) (0.283 COMP2564) (0.282 COMP2547) (0.281 COMP269) (0.278 COMP2414/COMP2575) (0.276 COMP322) (0.272 COMP2576) (0.269 COMP2560) (0.267 COMP221/COMP2556) (0.265 COMP2524) (0.263 COMP2588) (0.261 COMP2040) (0.258 COMP2546) (0.252 COMP2585) (0.249 COMP2531) (0.246 COMP307) (0.245 COMP2526/COMP2534) (0.241 COMP2580/COMP2604) (0.237 COMP2613) (0.234 COMP2590) (0.232 COMP2538) (0.228 COMP2555/COMP2592) (0.225 COMP2574/COMP2608) (0.224 COMP2536) (0.221 COMP2550) (0.220 COMP2544) (0.218 COMP2572) (0.216 COMP2567/COMP2595) (0.210 COMP2573) (0.207 COMP2554) (0.197 COMP2541) (0.193 COMP2163) (0.191 COMP2618) (0.184 COMP2571/COMP272) (0.183 COMP1429/COMP227) (0.178 COMP2586) (0.176 COMP2177/COMP2559) (0.172 COMP2563/COMP2622) (0.169 COMP2602/COMP5) (0.165 COMP2600) (0.164 COMP2552/COMP2597) (0.163 COMP238/COMP2549) (0.162 COMP2525) (0.154 COMP2620) (0.148 COMP2542) (0.147 COMP2521) (0.146 COMP2533) (0.142 COMP2607)
